GOLGA2,5.55E-17,1.48E-13
MTRNR2L12,5.55E-17,1.48E-13
SPINK1,5.55E-17,1.48E-13
MUC1,1.11E-16,2.23E-13
SLC20A1,5.55E-16,8.91E-13
MTRNR2L8,2.03E-14,2.72E-11
S100A6,3.47E-14,3.98E-11
EEF1A1,4.93E-14,4.94E-11
ACTG1,1.57E-12,1.40E-09
MTRNR2L1,2.94E-12,2.36E-09
MGP,3.59E-12,2.62E-09
KRT16,4.51E-12,3.01E-09
KRT18,8.61E-12,5.31E-09
KRT8,1.94E-11,1.11E-08
ISG15,8.61E-11,4.60E-08
TM4SF1,9.43E-10,4.73E-07
HMGB1,1.50E-09,7.06E-07
SFN,1.98E-09,8.84E-07
GSTP1,2.69E-09,1.14E-06
LGALS4,7.23E-09,2.90E-06
S100A14,8.91E-09,3.40E-06
GAPDH,3.84E-08,1.40E-05
KRT19,6.68E-08,2.33E-05
JUND,8.69E-08,2.90E-05
DUOXA2,1.03E-07,3.29E-05
BSG,1.16E-07,3.57E-05
SYT8,1.50E-07,4.47E-05
LAMC2,3.72E-07,0.000106594
CALD1,5.07E-07,0.000140218
COL16A1,6.03E-07,0.00016129
UBC,7.11E-07,0.000183906
ECM1,8.34E-07,0.000208914
SCNN1A,8.59E-07,0.000208914
TMSB10,1.04E-06,0.000245764
FXYD3,2.35E-06,0.000539616
NBPF20,2.66E-06,0.000593177
CYSTM1,2.81E-06,0.000610182
DNAJB1,3.20E-06,0.00067611
HSPA1A,3.63E-06,0.000745943
PFN1,4.03E-06,0.000809084
FTH1,5.98E-06,0.001169889
S100A2,6.40E-06,0.001221717
NBPF10,6.70E-06,0.001250625
APOL1,6.94E-06,0.001265773
CST6,7.21E-06,0.001284766
ANXA8,8.17E-06,0.001402113
MX1,8.21E-06,0.001402113
SOX4,8.96E-06,0.00149815
BST2,1.08E-05,0.001775876
SEZ6,1.11E-05,0.001783126
HMGA1,1.22E-05,0.001911191
RACK1,1.59E-05,0.002458727
SENP7,1.68E-05,0.002548458
IGFBP2,2.17E-05,0.003226547
SNU13,2.23E-05,0.003251251
SERPINA1,2.36E-05,0.003379893
MTRNR2L10,2.45E-05,0.003453329
PTMS,2.57E-05,0.003554781
SLPI,2.61E-05,0.003554781
MTDH,2.89E-05,0.003868518
MACF1,3.16E-05,0.004149198
WNT5B,4.25E-05,0.005500764
EEF2,4.44E-05,0.005651345
IGFBP3,4.61E-05,0.005737621
NNMT,4.72E-05,0.005737621
S100A4,4.66E-05,0.005737621
EIF6,5.58E-05,0.006676493
NBPF14,6.48E-05,0.007639236
S100A10,6.64E-05,0.007652405
XAF1,6.68E-05,0.007652405
NBPF12,7.26E-05,0.008203696
NBPF19,7.71E-05,0.008588884
DDX24,7.84E-05,0.008612205
COL6A3,8.29E-05,0.008882831
RUNX1,8.30E-05,0.008882831
MTRNR2L6,8.55E-05,0.009026922
SLC2A1,8.85E-05,0.009222119
LTBP3,9.31E-05,0.009571268
LGALS3,0.000102484,0.010296336
PPDPF,0.000102681,0.010296336
PGGHG,0.000113378,0.011228567
POLR2J3,0.000142465,0.013937156
P4HB,0.00017487,0.016901212
B4GALNT3,0.000184108,0.017375403
IFITM3,0.000182057,0.017375403
FTL,0.000192804,0.017925132
GMFB,0.000194402,0.017925132
TMSB4X,0.000202114,0.018424432
CNN2,0.000213789,0.01926972
PPM1N,0.000229989,0.020499608
RNASET2,0.000253548,0.02235118
ANXA8L1,0.00027138,0.023255398
H2AFJ,0.000272503,0.023255398
LDLR,0.000267644,0.023255398
RBM25,0.00029677,0.025059796
NBPF26,0.000316868,0.026478142
RHOC,0.00032368,0.026768576
WDR82,0.000334907,0.027414449
ELN,0.00035924,0.028827884
KRT17,0.000359362,0.028827884
CFB,0.000365644,0.029041399
ATP5G2,0.000375276,0.029514228
PSMA3,0.000406316,0.031645152
GFOD1,0.000430112,0.033176414
SUPT5H,0.000471502,0.036022594
GPC1,0.000507284,0.038390721
INHBA,0.00051337,0.038488227
ANXA2,0.000540784,0.040168047
CITED4,0.00057388,0.042235262
PAAF1,0.000602422,0.043932816
COL3A1,0.000701275,0.050681105
DCD,0.000713821,0.051127219
S100A11,0.000747735,0.053082335
RIC3,0.000788789,0.05550565
PLAT,0.000888301,0.061964577
TMBIM1,0.000931275,0.064402213
B2M,0.00101916,0.069285356
CSPG4,0.001018435,0.069285356
PSMB3,0.001034985,0.069769918
APOL2,0.001254612,0.083870476
NDUFA11,0.001322316,0.087665931
COMMD1,0.001418077,0.092529586
CPEB1,0.001418746,0.092529586
POLDIP3,0.001695739,0.109702943
COL1A1,0.001806546,0.115936411
CSDE1,0.001862047,0.118549828
RNF145,0.001896557,0.119796209
BUD23,0.001982094,0.124221045
ATP6V0D1,0.002006885,0.124799726
KCNN4,0.002038995,0.125821191
SF3B5,0.0020631,0.126336833
STYXL1,0.002129556,0.128445358
TYMP,0.002125241,0.128445358
POLR2L,0.002301408,0.137774797
METTL26,0.002546106,0.151294647
ANGPTL4,0.002668697,0.157413226
IER3,0.002765976,0.161960398
SLC25A37,0.002823866,0.164151883
RNF213,0.002860246,0.165070516
KLF15,0.00301861,0.17296567
FOSB,0.003341661,0.190118449
IFITM2,0.003462513,0.195606805
C1QA,0.003713915,0.206895187
GNAQ,0.003704714,0.206895187
FAM126A,0.003918998,0.216814345
GPX2,0.00401903,0.220825562
GPM6A,0.004235556,0.231139446
LSR,0.004623292,0.248912073
MYL9,0.00459261,0.248912073
TFEB,0.004953043,0.264887675
CACNA1A,0.005022222,0.265053347
NPC2,0.004992373,0.265053347
NOSIP,0.005115994,0.268237504
YWHAZ,0.005219339,0.27187902
PDZK1IP1,0.00542112,0.278769552
SAA1,0.005397013,0.278769552
EPN1,0.005526587,0.282382823
TSPO,0.005837452,0.296378834
RNASE1,0.006059098,0.305697442
JUNB,0.006121985,0.306939782
IGFBP6,0.006237536,0.310790787
SLCO4A1,0.006457148,0.319747122
PACS1,0.007071964,0.348043396
CTSB,0.007174211,0.350922524
MMP2,0.007412278,0.360370041
SPARC,0.00766895,0.370602829
CD63,0.007753842,0.372461512
ENDOG,0.00798956,0.381499971
FLOT2,0.008068191,0.38297497
PHLDA3,0.008143275,0.384265272
HSPA1B,0.008439922,0.395934399
ITPR3,0.008545296,0.396801417
SELENOM,0.008557332,0.396801417
ALDOA,0.009176524,0.423067726
SH3BGRL3,0.009363399,0.429216517
EEF1D,0.009876725,0.450174858
SAT1,0.010452511,0.472684848
WASF2,0.010488436,0.472684848
TINAGL1,0.010652889,0.476290243
VAMP2,0.010687183,0.476290243
TAGLN,0.010818514,0.479479431
MMS19,0.011414634,0.503119949
CHD3,0.011588566,0.507995133
CBX7,0.011871358,0.514765691
SLC2A4RG,0.011832707,0.514765691
CAVIN1,0.012940616,0.558114029
BAIAP2L2,0.013187475,0.565719294
ISLR,0.013814575,0.589468493
EIF4EBP1,0.014073812,0.590892043
GYS1,0.014202878,0.590892043
MICALL2,0.014280128,0.590892043
NEGR1,0.014060233,0.590892043
PSMB1,0.014289892,0.590892043
RALY,0.014115829,0.590892043
SERPING1,0.015045315,0.618938656
NDRG1,0.015625727,0.639536159
TSHZ2,0.015823955,0.644361731
C3,0.016370098,0.66323438
ZNHIT1,0.016501075,0.665181409
EVPL,0.017365967,0.689649688
PCSK7,0.017358401,0.689649688
PSMB7,0.017196936,0.689649688
CHD4,0.017884409,0.693082885
CHPF,0.017845792,0.693082885
TNNI2,0.017777189,0.693082885
UBL5,0.017633641,0.693082885
VCAN,0.017834051,0.693082885
ENO1,0.018248309,0.70378534
SLCO1B1,0.018728528,0.718850033
ATP5D,0.019271524,0.730168425
EHD1,0.019216308,0.730168425
FOXP1,0.019296475,0.730168425
ERO1A,0.019980161,0.752489287
CYBA,0.020591844,0.770465727
ZYX,0.020649562,0.770465727
COL5A1,0.021304474,0.79122134
ANXA6,0.022041455,0.811081879
ZNF423,0.022027622,0.811081879
GJB2,0.022373802,0.819552159
LOXL4,0.023098435,0.842249571
