A1BG,0.021276596
A1CF,0
A2M,1.595744681
A2ML1,0
A4GALT,0.212765957
A4GNT,0.170212766
AAAS,0.234042553
AACS,0.170212766
AADAT,0.021276596
AAED1,0.127659574
AAGAB,0.191489362
AAK1,0.191489362
AAMDC,0.29787234
AAMP,0.489361702
AANAT,0.021276596
AAR2,0.191489362
AARD,0
AARS,0.340425532
AARS2,0.127659574
AARSD1,0
AASDH,0.085106383
AASDHPPT,0.063829787
AASS,0.021276596
AATF,0.276595745
AATK,0.042553191
ABAT,0.021276596
ABCA1,0.042553191
ABCA10,0
ABCA12,0.021276596
ABCA13,0
ABCA2,0.14893617
ABCA3,0.127659574
ABCA4,0.042553191
ABCA5,0.085106383
ABCA6,0
ABCA7,0.191489362
ABCA8,0.191489362
ABCA9,0.021276596
ABCB1,0
ABCB10,0.042553191
ABCB11,0
ABCB4,0
ABCB5,0
ABCB7,0.021276596
ABCB8,0.191489362
ABCB9,0.085106383
ABCC1,0.021276596
ABCC10,0.14893617
ABCC11,0
ABCC2,0
ABCC3,2.191489362
ABCC4,0.106382979
ABCC5,0.085106383
ABCC6,0
ABCC8,0.021276596
ABCC9,0.021276596
ABCD1,0.106382979
ABCD2,0
ABCD3,0.170212766
ABCD4,0.14893617
ABCE1,0.063829787
ABCF1,0.70212766
ABCF2,0.255319149
ABCF3,0.680851064
ABCG1,0.106382979
ABCG2,0
ABHD1,0
ABHD10,0.234042553
ABHD11,0.70212766
ABHD12,0.446808511
ABHD12B,0.063829787
ABHD13,0.042553191
ABHD14A,0.085106383
ABHD14B,0.978723404
ABHD15,0.127659574
ABHD17A,0.361702128
ABHD17B,0.042553191
ABHD17C,0.127659574
ABHD18,0.063829787
ABHD2,0.255319149
ABHD3,0
ABHD4,0.042553191
ABHD5,0
ABHD6,0
ABHD8,0.085106383
ABI1,0.14893617
ABI2,0.531914894
ABI3,0.085106383
ABI3BP,0.14893617
ABL1,0.468085106
ABL2,0.574468085
ABLIM1,1.191489362
ABLIM2,0
ABLIM3,0.255319149
ABO,0.042553191
ABR,0.191489362
ABRACL,0
ABT1,0.085106383
ABTB1,0.361702128
ABTB2,0.234042553
AC001226.2,0
AC002429.2,0
AC003002.1,0.021276596
AC004556.1,0.765957447
AC004754.1,0
AC005520.1,0
AC005726.2,0.042553191
AC005832.4,0
AC005885.1,0.063829787
AC006269.1,0
AC007040.2,0
AC007325.1,0
AC007325.2,0
AC007325.4,0.234042553
AC007906.2,0
AC008073.3,0
AC008162.2,0
AC008560.1,0
AC008758.4,0
AC008770.3,0
AC009119.2,0.021276596
AC009122.1,0.021276596
AC009779.3,0
AC010255.3,0
AC010616.1,0
AC011005.1,0
AC011043.1,0.127659574
AC011043.2,0
AC011511.1,0
AC011841.1,0
AC013271.1,0
AC013394.1,0
AC013470.2,0
AC015802.6,0
AC020915.1,0
AC021072.1,0
AC022400.6,0
AC023055.1,0.021276596
AC023491.2,0
AC023509.3,0
AC024940.1,0.021276596
AC025283.2,0
AC025287.4,0.021276596
AC026461.4,0
AC040162.1,0.021276596
AC068580.4,0.021276596
AC068775.1,0
AC073082.1,0.042553191
AC083902.2,0
AC090004.1,0
AC090360.1,0
AC092718.3,0
AC092718.8,0
AC092821.1,0.063829787
AC092835.1,0
AC097372.1,0.063829787
AC098650.1,0
AC098850.4,0
AC099489.1,0.212765957
AC100868.1,0.021276596
AC104581.1,0
AC106774.10,0
AC106774.5,0
AC106774.6,0
AC106774.7,0
AC106774.8,0
AC106774.9,0
AC106782.1,0
AC106886.5,0.042553191
AC107871.1,0
AC113554.2,0
AC115220.1,0
AC118553.2,0
AC126755.2,1.063829787
AC133555.3,0
AC136352.3,0
AC136352.4,0
AC136612.1,0
AC136616.1,0.106382979
AC138517.2,0.106382979
AC138969.1,1.276595745
AC145212.2,0
AC171558.1,0
AC233724.18,0
AC233724.19,0
AC233724.20,0
AC233724.21,0
AC233724.6,0
AC233755.2,0
AC239799.1,0
AC240274.1,0.063829787
AC243756.1,0
AC244197.3,0
ACAA1,0.382978723
ACAA2,0.29787234
ACACA,0.085106383
ACACB,0.085106383
ACAD10,0.063829787
ACAD11,0
ACAD8,0.042553191
ACAD9,0.234042553
ACADL,0.085106383
ACADM,0.063829787
ACADS,0.212765957
ACADSB,0
ACADVL,3.765957447
ACAN,0
ACAP1,0.234042553
ACAP2,0.14893617
ACAP3,0.744680851
ACAT1,0.042553191
ACAT2,0.042553191
ACBD3,0.085106383
ACBD4,0.170212766
ACBD5,0.042553191
ACBD6,0.127659574
ACBD7,0
ACCS,0.404255319
ACD,0.170212766
ACE,0.14893617
ACE2,0.042553191
ACER1,0
ACER3,0.042553191
ACHE,0.638297872
ACIN1,0.276595745
ACKR1,0.404255319
ACKR2,0.021276596
ACKR3,0.042553191
ACKR4,0.042553191
ACLY,0.212765957
ACMSD,0
ACO1,0.085106383
ACO2,0.191489362
ACOT1,0.021276596
ACOT11,0.042553191
ACOT12,0
ACOT13,0.106382979
ACOT2,0.021276596
ACOT7,0.276595745
ACOT8,0.021276596
ACOT9,0.382978723
ACOX1,0.382978723
ACOX2,0
ACOX3,0.127659574
ACOXL,0.042553191
ACP1,0.063829787
ACP2,0.489361702
ACP5,0.446808511
ACP6,0.319148936
ACP7,0.021276596
ACPP,0
ACR,0
