X5S_rRNA,0
X5_8S_rRNA,0.033898305
X7SK,0.008474576
A1BG.AS1,0.025423729
A1CF,0.008474576
A2M,1.059322034
A2M.AS1,0.042372881
A2ML1,0
A4GALT,0.033898305
A4GNT,0.008474576
AAAS,0.161016949
AACS,0.06779661
AADAC,0
AADAT,0
AAED1,0.025423729
AAGAB,0.059322034
AAK1,0.118644068
AAMDC,0.076271186
AAMP,0.305084746
AAR2,0.076271186
AARD,0.016949153
AARS,0.169491525
AARS2,0.016949153
AARSD1,0
AASDH,0
AASDHPPT,0.025423729
AASS,0
AATF,0.127118644
AATK,0.033898305
ABAT,0.016949153
ABBA01006766.1,0.008474576
ABCA1,0.033898305
ABCA10,0.008474576
ABCA12,0
ABCA13,0
ABCA2,0.110169492
ABCA3,0.06779661
ABCA5,0.033898305
ABCA6,0.016949153
ABCA7,0.059322034
ABCA8,0.084745763
ABCA9,0.008474576
ABCB1,0.076271186
ABCB10,0.008474576
ABCB4,0.025423729
ABCB5,0
ABCB7,0.008474576
ABCB8,0.118644068
ABCB9,0.059322034
ABCC1,0.050847458
ABCC10,0.025423729
ABCC13,0
ABCC3,0.830508475
ABCC4,0.008474576
ABCC5,0.025423729
ABCC6,0.025423729
ABCC6P1,0
ABCC6P2,0
ABCC8,0.016949153
ABCC9,0.025423729
ABCD1,0.042372881
ABCD1P2,0
ABCD3,0.025423729
ABCD4,0.033898305
ABCE1,0.016949153
ABCF1,0.36440678
ABCF2,0.220338983
ABCF3,0.177966102
ABCG1,0.084745763
ABHD1,0.016949153
ABHD10,0.050847458
ABHD11,0.237288136
ABHD11.AS1,0.033898305
ABHD12,0.101694915
ABHD12B,0
ABHD13,0.025423729
ABHD14A,0.025423729
ABHD14B,0.330508475
ABHD15,0.008474576
ABHD15.AS1,0
ABHD17A,0.186440678
ABHD17AP1,0.008474576
ABHD17AP3,0.118644068
ABHD17AP4,0.008474576
ABHD17AP5,0.016949153
ABHD17AP6,0.016949153
ABHD17B,0.008474576
ABHD17C,0.220338983
ABHD18,0.033898305
