X5S_rRNA,0
X5_8S_rRNA,0.015873016
X7SK,0
A1BG.AS1,0.031746032
A1CF,0.047619048
A2M,2.555555556
A2M.AS1,0.047619048
A2ML1,0
A4GALT,0.174603175
A4GNT,0.111111111
AAAS,0.285714286
AACS,0.142857143
AADAC,0.031746032
AADAT,0.047619048
AAED1,0.063492063
AAGAB,0.19047619
AAK1,0.285714286
AAMDC,0.238095238
AAMP,0.825396825
AAR2,0.095238095
AARD,0
AARS,0.222222222
AARS2,0.031746032
AARSD1,0.015873016
AASDH,0.047619048
AASDHPPT,0.047619048
AASS,0
AATF,0.222222222
AATK,0.015873016
ABAT,0.063492063
ABBA01006766.1,0
ABCA1,0.015873016
ABCA10,0.095238095
ABCA12,0
ABCA13,0
ABCA2,0.111111111
ABCA3,0.142857143
ABCA5,0.111111111
ABCA6,0.031746032
ABCA7,0.126984127
ABCA8,0.206349206
ABCA9,0.031746032
ABCB1,0.047619048
ABCB10,0.079365079
ABCB4,0
ABCB5,0
ABCB7,0.095238095
ABCB8,0.174603175
ABCB9,0.047619048
ABCC1,0.047619048
ABCC10,0.047619048
ABCC13,0
ABCC3,1.73015873
ABCC4,0
ABCC5,0.142857143
ABCC6,0.095238095
ABCC6P1,0.015873016
ABCC6P2,0
ABCC8,0.285714286
ABCC9,0.031746032
ABCD1,0.206349206
ABCD1P2,0.015873016
ABCD3,0.063492063
ABCD4,0.047619048
ABCE1,0.031746032
ABCF1,0.53968254
ABCF2,0.333333333
ABCF3,0.619047619
ABCG1,0.111111111
ABHD1,0.015873016
ABHD10,0.174603175
ABHD11,0.317460317
ABHD11.AS1,0.031746032
ABHD12,0.46031746
ABHD12B,0
ABHD13,0.047619048
ABHD14A,0.253968254
ABHD14B,0.793650794
ABHD15,0.158730159
ABHD15.AS1,0.015873016
ABHD17A,0.206349206
ABHD17AP1,0
ABHD17AP3,0.174603175
ABHD17AP4,0
ABHD17AP5,0
ABHD17AP6,0.031746032
ABHD17B,0.015873016
ABHD17C,0.142857143
ABHD18,0.031746032
ABHD2,0.412698413
ABHD3,0.079365079
ABHD4,0.206349206
ABHD5,0.031746032
ABHD6,0
ABHD8,0.015873016
ABI1,0.063492063
ABI1P1,0
ABI2,0.238095238
ABI3,0.174603175
ABI3BP,0
ABL1,0.714285714
ABL2,0.047619048
ABLIM1,0.714285714
ABLIM2,0.126984127
ABLIM3,0.079365079
ABO,0
ABR,0.206349206
ABRA,0
ABRACL,0.015873016
ABRAXAS1,0.015873016
ABRAXAS2,0
ABT1,0.174603175
ABTB1,0.365079365
ABTB2,0
AC000032.1,0
AC000067.1,0
AC000068.1,0.015873016
AC000068.2,0
AC000068.3,0
AC000081.1,1.476190476
AC000089.1,6.523809524
AC000095.2,0
AC000123.2,0
AC000367.1,0.015873016
AC000403.1,0
AC001226.2,0
AC002044.1,0.031746032
AC002044.2,0.047619048
AC002056.1,0.047619048
AC002075.1,0
AC002075.2,2.333333333
AC002076.1,0
AC002094.2,0
AC002094.5,0
AC002306.1,0
AC002310.1,0.031746032
AC002310.3,0.015873016
AC002350.1,1.793650794
AC002350.2,0
AC002366.1,0
AC002367.1,0.047619048
AC002375.1,0
AC002384.1,0
AC002398.2,0
AC002401.4,0.063492063
AC002429.2,0.015873016
AC002465.1,0.015873016
AC002467.1,0.015873016
AC002470.1,0
AC002486.2,0
AC002504.1,0
AC002519.1,0
AC002519.2,0
AC002545.1,0
AC002546.1,0.031746032
AC002550.2,0
AC002558.1,0.650793651
AC002558.2,0
AC002558.3,0
AC002985.2,0
AC003001.2,0.031746032
AC003002.1,0.031746032
AC003029.1,0
AC003035.1,0
AC003071.1,0.111111111
AC003072.1,0.047619048
AC003075.1,0
AC003087.1,0
AC003092.1,0
AC003101.1,0
AC003101.2,0.047619048
AC003102.1,0.095238095
AC003102.2,0.031746032
AC003681.1,0.095238095
AC003684.1,0
AC003973.3,0
AC003975.1,0
AC003982.1,0.079365079
AC003986.3,0.015873016
AC004000.1,0
AC004006.1,0
AC004024.1,0
AC004057.1,3.365079365
AC004067.1,0.031746032
AC004069.1,0.238095238
AC004129.1,0.015873016
AC004130.1,0
AC004148.2,0.015873016
AC004156.1,0.142857143
AC004217.1,0.222222222
AC004223.1,0.841269841
AC004224.1,0.031746032
AC004233.3,0.079365079
AC004233.4,0.015873016
AC004241.1,0
AC004241.3,0
AC004253.1,0
AC004257.1,0
AC004263.1,0.015873016
AC004263.2,0.015873016
AC004264.1,0
AC004381.2,0
AC004383.1,0.095238095
AC004386.1,9.111111111
AC004448.1,6.174603175
AC004448.2,3.603174603
AC004448.4,0
AC004453.1,5.650793651
AC004461.1,0.031746032
AC004466.1,0
AC004466.2,0
AC004477.1,0
AC004490.1,0.031746032
AC004491.1,0
AC004494.1,0
AC004520.1,0
AC004528.1,0
AC004540.1,0.015873016
AC004540.2,0.047619048
AC004542.2,0
AC004543.1,0
AC004551.1,0
AC004552.1,3.365079365
AC004556.1,0.555555556
AC004584.1,0
AC004584.2,0.015873016
AC004585.1,0
AC004596.1,0
AC004656.1,0.015873016
AC004678.2,0
AC004686.1,0.079365079
AC004687.1,0.063492063
AC004690.2,0
AC004692.1,0.206349206
AC004704.1,0
AC004706.3,0.015873016
AC004754.1,0
AC004771.4,0
AC004801.2,0.333333333
AC004801.4,0
AC004803.1,0
AC004812.2,0.079365079
AC004815.1,0.015873016
AC004816.1,0
AC004816.2,0
AC004817.3,0
AC004824.1,0
AC004825.2,0
AC004834.1,0
AC004835.1,0
AC004836.1,0
AC004839.1,0
AC004846.1,0.015873016
AC004846.2,0
AC004847.1,0
AC004852.2,0
AC004862.1,0
AC004865.2,0
AC004870.2,0.031746032
AC004884.1,0.238095238
AC004889.1,0.015873016
AC004890.1,2.873015873
AC004893.2,0
AC004898.1,0.015873016
AC004908.1,0.031746032
AC004908.3,0
AC004910.1,0.428571429
AC004918.1,0
AC004923.1,0.015873016
AC004924.1,0.095238095
AC004938.1,1.380952381
AC004941.1,0
AC004941.2,0
AC004943.2,0.031746032
AC004947.2,0.015873016
AC004951.1,0.031746032
AC004967.1,0
AC004980.1,0
AC004980.2,0
AC004980.3,0.031746032
AC004982.1,0.015873016
AC004982.2,0.015873016
AC004987.2,0
AC005000.1,0
AC005002.1,0
AC005005.4,0.079365079
AC005011.1,0
AC005014.1,0
AC005017.1,0
AC005019.1,0.555555556
AC005034.3,0.015873016
AC005035.1,0.015873016
AC005041.1,0
AC005042.1,0
AC005062.1,0
AC005064.1,0
AC005070.1,0.031746032
AC005072.1,0
AC005076.1,0.015873016
AC005082.1,0.031746032
AC005083.1,0.063492063
AC005086.1,0
AC005089.1,0
AC005094.1,0
AC005099.1,0.333333333
AC005154.1,0.031746032
AC005154.3,0
AC005156.1,0
AC005162.3,0
AC005165.2,0.952380952
AC005176.1,0
AC005224.3,0
AC005224.4,0
AC005225.4,0
AC005225.5,0
AC005229.1,0.047619048
AC005229.2,0.031746032
AC005229.4,0
AC005244.1,0
AC005253.1,0.079365079
AC005253.2,0
AC005255.1,0
AC005261.2,0.047619048
AC005261.4,0.031746032
AC005261.6,0
AC005262.1,0.174603175
AC005280.1,0
AC005300.1,0
AC005306.1,0.079365079
AC005329.1,0
AC005329.2,0
AC005332.1,0
AC005332.6,0.015873016
AC005332.7,0.015873016
AC005332.8,0.031746032
AC005332.9,0.047619048
AC005336.2,0.158730159
AC005358.2,0
AC005363.2,0.015873016
AC005383.1,0
AC005410.1,0.063492063
AC005412.1,0
AC005412.2,0.206349206
AC005476.1,0
AC005480.1,0
AC005480.2,0.095238095
AC005498.2,0
AC005517.2,0.063492063
AC005519.1,0.253968254
AC005520.2,0
AC005521.1,0.523809524
AC005522.1,0
AC005523.2,0.079365079
AC005531.1,0
AC005532.2,0
AC005534.2,0.238095238
AC005537.1,0
AC005540.1,0.015873016
AC005546.1,0
AC005550.2,0.587301587
AC005550.3,0
AC005578.1,0
AC005586.2,0
AC005587.1,0.015873016
AC005614.1,0
AC005616.1,0
AC005632.3,0.063492063
AC005668.1,0.047619048
AC005696.2,0
AC005696.3,0
AC005699.1,0
AC005702.1,0.015873016
AC005725.1,0.015873016
AC005726.1,0
AC005726.2,0.031746032
AC005726.4,0.015873016
AC005726.5,0
AC005726.6,0.015873016
AC005730.3,0.063492063
AC005736.1,0
