X5S_rRNA,0
X5_8S_rRNA,0.029850746
X7SK,0
A1BG.AS1,0
A1CF,0.014925373
A2M,0.567164179
A2M.AS1,0.014925373
A2ML1,0
A4GALT,0.02238806
A4GNT,0
AAAS,0.044776119
AACS,0.02238806
AADAC,0
AADAT,0
AAED1,0
AAGAB,0.02238806
AAK1,0.074626866
AAMDC,0.02238806
AAMP,0.201492537
AAR2,0.029850746
AARD,0
AARS,0.171641791
AARS2,0.02238806
AARSD1,0
AASDH,0
AASDHPPT,0.014925373
AASS,0.007462687
AATF,0.082089552
AATK,0
ABAT,0
ABBA01006766.1,0
ABCA1,0
ABCA10,0
ABCA12,0.02238806
ABCA13,0
ABCA2,0.029850746
ABCA3,0.02238806
ABCA5,0
ABCA6,0
ABCA7,0.097014925
ABCA8,0.02238806
ABCA9,0.014925373
ABCB1,0.014925373
ABCB10,0
ABCB4,0
ABCB5,0
ABCB7,0.007462687
ABCB8,0.044776119
ABCB9,0.02238806
ABCC1,0.014925373
ABCC10,0.014925373
ABCC13,0
ABCC3,0.320895522
ABCC4,0
ABCC5,0.014925373
ABCC6,0.014925373
ABCC6P1,0
ABCC6P2,0
ABCC8,0.029850746
ABCC9,0.014925373
ABCD1,0.014925373
ABCD1P2,0
ABCD3,0.014925373
ABCD4,0
ABCE1,0.007462687
ABCF1,0.156716418
ABCF2,0.082089552
ABCF3,0.104477612
ABCG1,0.059701493
ABHD1,0.007462687
ABHD10,0.029850746
ABHD11,0.156716418
ABHD11.AS1,0.02238806
ABHD12,0.141791045
ABHD12B,0
ABHD13,0.014925373
ABHD14A,0.007462687
ABHD14B,0.246268657
ABHD15,0.007462687
ABHD15.AS1,0.014925373
ABHD17A,0.097014925
ABHD17AP1,0
ABHD17AP3,0.089552239
ABHD17AP4,0
ABHD17AP5,0
ABHD17AP6,0.007462687
ABHD17B,0.007462687
ABHD17C,0.089552239
ABHD18,0.02238806
ABHD2,0.082089552
ABHD3,0.014925373
ABHD4,0.074626866
ABHD5,0.029850746
ABHD6,0
ABHD8,0.02238806
ABI1,0
ABI1P1,0
ABI2,0.067164179
ABI3,0.029850746
ABI3BP,0
ABL1,0.134328358
ABL2,0.029850746
ABLIM1,0.134328358
ABLIM2,0
ABLIM3,0.014925373
ABO,0.02238806
ABR,0.029850746
ABRA,0
ABRACL,0.007462687
ABRAXAS1,0.014925373
ABRAXAS2,0.014925373
ABT1,0.029850746
ABTB1,0.052238806
ABTB2,0
AC000032.1,0
AC000067.1,0
AC000068.1,0
AC000068.2,0
AC000068.3,0
AC000081.1,0.253731343
AC000089.1,1.134328358
AC000095.2,0
AC000123.2,0.007462687
AC000367.1,0
AC000403.1,0
AC001226.2,0.007462687
AC002044.1,0.02238806
AC002044.2,0.007462687
AC002056.1,0.007462687
AC002075.1,0
AC002075.2,0.73880597
AC002076.1,0
AC002094.2,0
AC002094.5,0
AC002306.1,0
AC002310.1,0
AC002310.3,0
AC002350.1,0.305970149
AC002350.2,0.007462687
AC002366.1,0
AC002367.1,0.029850746
AC002375.1,0
AC002384.1,0
AC002398.2,0
AC002401.4,0.007462687
AC002429.2,0
AC002465.1,0
